,brand,store,sido,gungu,address,phone
2381,nene,강원화천군화천점,강원,화천군,강원 화천군 화천읍 중앙 5,033-441-9233
2382,nene,강원강릉시내곡점,강원,강릉시,강원 강릉시 범일로 579번길49-2,033-643-9954
2383,nene,강원원주시무실점,강원,원주시,강원 원주시 섬밭들길 2길16-2,033-746-4479
2384,nene,강원동해시효가점,강원,동해시,강원 동해시 동해대로 5033,033-521-2676
2385,nene,강원태백시장성점,강원,태백시,강원 태백시 장성로 43-2,033-581-5677
2386,nene,강원평창군대관령점,강원,평창군,강원 평창군 대관령면 경강로  5166,033-335-9599
2387,nene,강원평창군장평점,강원,평창군,강원 평창군 용평면 경강로 1663-1,033-333-4491
2388,nene,강원정선군정선점,강원,정선군,강원 정선군 정선읍 봉양길 6길28,033-562-4477
2389,nene,경기포천시운천점,경기,포천시,경기 포천시 영북면 운천로 23,031-534-9293
2390,nene,강원철원군동송점,강원,철원군,강원 철원군 동송읍 금학로 202,033-456-0635
2391,nene,강원철원군와수리점,강원,철원군,강원 철원군 서면 와수로 181번길7-16,033-458-5332
2392,nene,강원강릉시홍제점,강원,강릉시,강원 강릉시 홍제로 33,033-643-9993
2393,nene,강원평창군봉평점,강원,평창군,강원 평창군 봉평면 태기로 68,033-334-5255
2394,nene,강원강릉시솔올점,강원,강릉시,강원 강릉시 원대로 155,033-641-4560
2395,nene,강원강릉시입암점,강원,강릉시,강원 강릉시 강변로 410번길36,033-643-9976
2396,nene,강원강릉시사천해변점,강원,강릉시,강원 강릉시 사천면 진리해변길 99,033-644-8881
2397,nene,강원춘천시효자점,강원,춘천시,강원 춘천시 서부대성로 194,033-256-0074
2398,nene,강원인제군현리점,강원,인제군,강원 인제군 기린면 내린천로 3905-1,033-461-9294
2399,nene,강원양구군양구점,강원,양구군,강원 양구군 양구읍 중앙길 12,033-481-9995
2400,nene,강원춘천시강북점,강원,춘천시,강원 춘천시 충열로 78-3,033-252-0086
2401,nene,강원삼척시교동점,강원,삼척시,강원 삼척시 정상로 10-6,033-573-8000
2402,nene,강원횡성군횡성점,강원,횡성군,강원 횡성군 횡성읍 읍하로 25번길14,033-344-4479
2403,nene,강원화천군사내점,강원,화천군,강원 화천군 사내면 사내로 31,033-441-9292
2404,nene,강원철원군신철원점,강원,철원군,강원 철원군 갈말읍 삼부연로 17번길3-14,033-452-9911
2405,nene,강원인제군인제점,강원,인제군,강원 인제군 인제읍 인제로 197-1,033-463-7999
2406,nene,강원동해시천곡점,강원,동해시,강원 동해시 한섬로 18,033-532-9591
2407,nene,강원고성군고성간성점,강원,고성군,강원 고성군 간성읍 간성로 65-1,033-681-4479
2408,nene,강원강릉시주문진점,강원,강릉시,강원 강릉시 주문진읍 주문로 11,033-661-4488
2409,nene,강원원주시태장점,강원,원주시,강원 원주시 북원로 2714,033-743-4479
2410,nene,강원춘천시칠전송암점,강원,춘천시,강원 춘천시 옛경춘로 492,033-251-4479
2411,nene,강원강릉시포남1점,강원,강릉시,강원 강릉시 성덕포남로 169,033-652-9976
2412,nene,강원원주시혁신도시점,강원,원주시,강원 원주시 웅비2길  2길8,033-742-4479
2413,nene,서울도봉구신창점,서울,도봉구,서울 도봉구 덕릉로 4다길9,02-998-9592
2414,nene,경기파주시선유점,경기,파주시,경기 파주시 문산읍 독서울길 1길22,031-953-1842
2415,nene,경기양주시광적점,경기,양주시,경기 양주시 광적면 삼일로 23,031-836-3436
2416,nene,경기동두천시생연점,경기,동두천시,경기 동두천시 삼육사로 980,031-862-9298
2417,nene,경기포천시신읍리점,경기,포천시,경기 포천시 왕방로 159,031-531-9280
2418,nene,경기양주시신산점,경기,양주시,경기 양주시 남면 개나리길 11길38-4,031-861-9252
2419,nene,서울강북구미아점,서울,강북구,서울 강북구 삼양로 54길119,"02-982-8292, 02"
2420,nene,경기의정부시의정부1점,경기,의정부시,경기 의정부시 호국로 1298번길18,031-846-9952
2421,nene,경기양주시덕계점,경기,양주시,경기 양주시 평화로 1412,031-864-9982
2422,nene,경기양주시장흥점,경기,양주시,경기 양주시 장흥면 호국로 177,031-855-5474
2423,nene,서울성동구행당1점,서울,성동구,서울 성동구 왕십리로길 21길25,02-2293-4479
2424,nene,경기연천군대광리점,경기,연천군,경기 연천군 신서면 연신로 1155-1,031-834-8207
2425,nene,경기고양시풍동점,경기,고양시,경기 고양시 일산동구 숲속마을로 2로106-2,031-966-4492
2426,nene,경기고양시주교점,경기,고양시,경기 고양시 덕양구 원당로 69번길14,031-965-9234
2427,nene,경기의정부시금오지구점,경기,의정부시,경기 의정부시 청사로 5번길8-17,031-853-9989
2428,nene,서울성북구정릉점,서울,성북구,서울 성북구 보국문로 90,02-943-9592
2429,nene,서울서대문구홍제1점,서울,서대문구,서울 서대문구 통일로 39길22-4,02-3216-4450
2430,nene,경기양주시송추점,경기,양주시,경기 양주시 장흥면 호국로 569,031-826-1934
2431,nene,서울중랑구묵2동점,서울,중랑구,서울 중랑구 동일로 163길36,02-975-4527
2432,nene,경기고양시라페스타점,경기,고양시,경기 고양시 일산동구 무궁화로 7-45,031-905-9982
2433,nene,서울동대문구용두1호점,서울,동대문구,서울 동대문구 정릉천동로 58,02-922-3777
2434,nene,경기포천시양문점,경기,포천시,경기 포천시 영중면 양문로 87-1,031-532-6608
2435,nene,서울마포구망원점,서울,마포구,서울 마포구 포은로 68,02-323-7383
2436,nene,서울동대문구신이문점,서울,동대문구,서울 동대문구 한천로 421-1,02-966-8955
2437,nene,서울노원구상계마들점,서울,노원구,서울 노원구 한글비석로 228길23상계주공14단지상가제1층104호,02-934-4479
2438,nene,경기파주시문산점,경기,파주시,경기 파주시 문산읍 문향로 30,031-953-9479
2439,nene,경기고양시성석점,경기,고양시,경기 고양시 일산동구 고봉로 604-32동101호,031-977-4412
2440,nene,서울중랑구망우점,서울,중랑구,서울 중랑구 용마산로 493,02-433-4479
2441,nene,경기고양시식사동점,경기,고양시,경기 고양시 일산동구 위시티3로 3로53-5,031-963-4414
2442,nene,서울광진구화양점,서울,광진구,서울 광진구 아차산로 21길43,02-462-8887
2443,nene,경기연천군연천점,경기,연천군,경기 연천군 연천읍 연천로 330,031-834-8245
2444,nene,경기고양시주엽1점,경기,고양시,경기 고양시 일산서구 대산로 58,031-912-8892
2445,nene,서울광진구어린이대공원점,서울,광진구,서울 광진구 광나루로 521,02-466-6572
2446,nene,서울은평구역촌점,서울,은평구,서울 은평구 역말로 7길3-2,02-359-4472
2447,nene,경기포천시이동점,경기,포천시,경기 포천시 이동면 성장로 1길9-1,031-531-9289
2448,nene,서울강북구삼각산점,서울,강북구,서울 강북구 삼양로 19길74,02-982-8282
2449,nene,서울중랑구면목1동점,서울,중랑구,서울 중랑구 사가정로 49길43,02-437-9202
2450,nene,경기양주시덕정점,경기,양주시,경기 양주시 화합로 1402번길24-50,031-859-4977
2451,nene,경기고양시대화점,경기,고양시,경기 고양시 일산서구 강성로 214번길16-4,031-925-5592
2452,nene,서울성북구동소문점,서울,성북구,서울 성북구 아리랑로 5길39,02-923-4492
2453,nene,경기의정부시장암점,경기,의정부시,경기 의정부시 장곡로 322번길14-9,031-855-9003
2454,nene,서울도봉구방학2점,서울,도봉구,서울 도봉구 방학로 117,02-955-4482
2455,nene,경기의정부시신곡점,경기,의정부시,경기 의정부시 시민로 176,031-842-9995
2456,nene,서울성북구장위2동점,서울,성북구,서울 성북구 돌곶이로 27길59-3,02-913-9290
2457,nene,서울성북구석관점(B),서울,성북구,서울 성북구 한천로 76길20,02-960-4492
2458,nene,서울성동구한양점,서울,성동구,서울 성동구 마조로 59,02-2294-9282
2459,nene,경기포천시일동점,경기,포천시,경기 포천시 일동면 화동로 1063번길1-2,031-531-9288
2460,nene,서울성동구금호점,서울,성동구,서울 성동구 독서당로 315-4,02-2299-2272
2461,nene,경기고양시행신2점,경기,고양시,경기 고양시 덕양구 무원로 6무원빌딩111호,031-973-0702
2462,nene,경기의정부시금오점,경기,의정부시,경기 의정부시 하금로 45,031-847-9670
2463,nene,경기고양시백마점,경기,고양시,경기 고양시 일산동구 경의로 309,031-904-4482
2464,nene,경기고양시덕이점,경기,고양시,경기 고양시 일산서구 탄중로 101번길60,031-923-1311
2465,nene,경기의정부시호원점,경기,의정부시,경기 의정부시 평화로 138,031-871-0298
2466,nene,경기동두천시중앙점,경기,동두천시,경기 동두천시 동광로 81번길15,031-861-2234
2467,nene,서울광진구중곡2점,서울,광진구,서울 광진구 동일로 64길14,02-464-4479
2468,nene,서울광진구자양점,서울,광진구,서울 광진구 능동로 10길109,02-452-9200
2469,nene,서울강북구번동점,서울,강북구,서울 강북구 오현로 981,02-987-4479
2470,nene,서울마포구성산점,서울,마포구,서울 마포구 월드컵북로 27길19,"02-305-9993, 02"
2471,nene,서울동대문구휘경1점,서울,동대문구,서울 동대문구 한천로 244-11,02-2212-6888
2472,nene,경기의정부시망월사역점,경기,의정부시,경기 의정부시 평화로 196,031-875-2929
2473,nene,서울광진구군자송정점,서울,광진구,서울 광진구 동일로 52길15,02-499-4479
2474,nene,서울성북구길음점,서울,성북구,서울 성북구 삼양로 12길5,02-953-5100
2475,nene,경기포천시송우점,경기,포천시,경기 포천시 소흘읍 봉솔로길 3길17,031-543-4244
2476,nene,서울마포구상암점(B),서울,마포구,서울 마포구 월드컵북로 47길46,02-373-4479
2477,nene,경기파주시금촌2동점,경기,파주시,경기 파주시 황골로 69,031-949-4355
2478,nene,경기고양시화정2점,경기도,고양시,경기도 고양시 덕양구 화정로 86,031-978-4445
2479,nene,서울도봉구창동점,서울,도봉구,서울 도봉구 덕릉로 59마길40,02-995-8228
2480,nene,경기의정부시신시가지점,경기,의정부시,경기 의정부시 범골로 82번길30,031-879-6160
2481,nene,서울용산구보광점,서울,용산구,서울 용산구 보광로 52-1,02-749-4479
2482,nene,서울마포구홍대역점,서울특별시,마포구,서울특별시 마포구 동교로 192,02-334-9254
2483,nene,경기파주시법원점,경기,파주시,경기 파주시 법원읍 사임당로 791,031-959-1017
2484,nene,경기파주시운정1점,경기,파주시,경기 파주시 와석순환로 307,031-948-2332
2485,nene,서울도봉구도봉산역점,서울,도봉구,서울 도봉구 도봉산3길  3길37,02-954-8788
2486,nene,서울중랑구면목3점,서울,중랑구,서울 중랑구 용마산로 89길16,02-493-4479
2487,nene,서울중구을지로점,서울,중구,서울 중구 퇴계로 51길19,02-2275-9244
2488,nene,서울동대문구전농점,서울,동대문구,서울 동대문구 전농로 51길35,02-3394-9292
2489,nene,서울강북구수유2점,서울,강북구,서울 강북구 삼각산로 99,02-905-8899
2490,nene,서울중랑구중화점,서울,중랑구,서울 중랑구 동일로 123길91,02-491-4479
2491,nene,경기의정부시가능2점,경기,의정부시,경기 의정부시 가능로 39번길10,031-874-5550
2492,nene,경기연천군군남점,경기,연천군,경기 연천군 군남면 군왕로 8,031-833-3555
2493,nene,서울성동구성수2가점,서울,성동구,서울 성동구 성덕정길 27,02-467-8277
2494,nene,경기파주시운정3점,경기,파주시,경기 파주시 한빛로 9,031-948-4472
2495,nene,서울광진구중곡1점,서울,광진구,서울 광진구 면목로 148,02-468-5592
2496,nene,서울종로구광화문점(B),서울,종로구,서울 종로구 사직로 8길20,02-730-9244
2497,nene,서울종로구독립문점,서울,종로구,서울 종로구 통일로 262,02-737-4492
2498,nene,서울중랑구상봉1점,서울,중랑구,서울 중랑구 신내로 52길73,02-434-3544
2499,nene,경기포천시가산점,경기,포천시,경기 포천시 가산면 가산로 324,031-541-9585
2500,nene,서울중랑구신내1점,서울,중랑구,서울 중랑구 신내로 135,02-3421-9202
2501,nene,경기양주시은현점,경기,양주시,경기 양주시 은현면 은현로 61,031-861-8955
2502,nene,경기고양시고양동점,경기,고양시,경기 고양시 덕양구 혜음로 56,031-964-5592
2503,nene,서울동대문구청량리점,서울,동대문구,서울 동대문구 홍릉로 50,02-968-0092
2504,nene,서울종로구종로점,서울,종로구,서울 종로구 수표로 26길12파고다빌딩1층,02-2275-0388
2505,nene,서울노원구중계4동점,서울,노원구,서울 노원구 덕릉로 89길9,02-3392-4479
2506,nene,서울서대문구연희점,서울,서대문구,서울 서대문구 연희로 90,02-3143-4479
2507,nene,경기파주시LCD점,경기,파주시,경기 파주시 월롱면 엘씨디로 8번길34,031-949-3536
2508,nene,서울은평구갈현1점,서울,은평구,서울 은평구 연서로 29길30-5,02-354-4492
2509,nene,서울종로구상명대점,서울,종로구,서울 종로구 홍지문2길 2길6,02-395-7115
2510,nene,서울광진구자양2점,서울,광진구,서울 광진구 뚝섬로 52가길6,02-454-3336
2511,nene,서울마포구서교점,서울,마포구,서울 마포구 월드컵북로 7길11,02-322-7339
2512,nene,서울마포구신수점(B),서울,마포구,서울 마포구 광성로 17,02-712-4479
2513,nene,경기포천시내촌점,경기,포천시,경기 포천시 내촌면 내촌로 26,031-531-3222
